case_id,week,popwght,state,nielsen,metro,region,division,ownhome,mstatus,employ,totper,adults,kids1217,kids611,kidsless6,parent,age,age2,totalage,refage,educ,income,race,affilrot,polparty,partyln,partycomb,polviewrot,polview,regvote,sex,religion,ident,anycell,anyland,bornus,date,healthins,typeins,he2k,he2z,birt1,birt2,birt3rot,birt3,birt4,birt5rot,birt5a,birt5b,birt5c,birt6rot,birt6a,birt6b,birt6c,birt6d,birt6e,birt6f,birt7,birt8,birt9
70000869,839,.5657,FL,A,No metro status,South,South Atlantic,Owned,Divorced,Full-time,Three,Three, , , , ,49, ,30-49,45-64,"Postgraduate or professional degree, including master's, doctorate, medical or law degree (e.g., MA, MS, PhD, MD, JD)","$75,000 but less than $100,000",White Non-Hispanic,Republican/Democrat,A Republican, ,Republican/leans Republican,d3 1-5 asked,Very conservative,No,Male,"Catholic, Roman Catholic",Cell Phone sample, ,"No, no home telephone", ,201003,"Yes, covered by health insurance",Plan through your or your spouse's employer, , ,No,Yes,"1,5",Never, , , , , ,FA,No, , , , ,No,Somewhat concerned, ,No
70000871,839,.9416,TX,A,Center City (Metro),South,West South Central,Rented,"Single, living with a partner",Full-time,Two,Two, , , , ,30, ,30-49,30-44,"Four year college or university degree/Bachelor.s degree (e.g., BS, BA, AB)","$75,000 but less than $100,000",White Non-Hispanic,Republican/Democrat,An Independent,Democratic,Democrat/leans Democrat,d3 5-1 asked,Somewhat liberal,Yes,Female,Nothing in particular,Cell Phone sample, ,"No, no home telephone", ,201003,"Yes, covered by health insurance",Plan through your or your spouse's employer, , ,No,Yes,"1,5",Every time,Yes,BCA,Yes,Yes,Yes,DBFCAE,No,No,No,No,No,No,Somewhat concerned,Not at all concerned,Yes
70000873,839,.826,FL,A,Center City County (Metro),South,South Atlantic,Owned,Married,Full-time,Three,Three, , , , ,40, ,30-49,30-44,Two year associate degree from a college or university,"$75,000 but less than $100,000",White Non-Hispanic,Republican/Democrat,A Democrat, ,Democrat/leans Democrat,d3 5-1 asked,Moderate,Yes,Female,Christian (Just Christian),Cell Phone sample, ,"No, no home telephone", ,201003,"Yes, covered by health insurance",Plan through your or your spouse's employer, , ,No,Yes,"1,5",Never, , , , , ,AF,No, , , , ,No,Somewhat concerned, ,Yes
70000877,839,1.2025,CA,B,Center City (Metro),West,Pacific,Rented,"Single, that is never married",Student,Five,Five, , , , ,21, ,18-29,18-29,"Some college, no degree (includes community college)",Don't know,White Hispanic,Democrat/Republican,A Republican, ,Republican/leans Republican,d3 5-1 asked,Moderate,No,Female,Christian (Just Christian),Cell Phone sample, ,"Yes, has a home telephone",United States,201003,"Yes, covered by health insurance",Somewhere else, , ,Yes,Yes,"1,5",Never, , , , , ,AF,Yes, , , , ,No,Not at all concerned, ,Yes
70000879,839,.886,CA,A,Center City County (Metro),West,Pacific,Owned,"Single, that is never married",Full-time,Six or more,Six or more, , , , ,32, ,30-49,30-44,"Four year college or university degree/Bachelor.s degree (e.g., BS, BA, AB)","$50,000 but less than $75,000",Asian/Chinese/Japanese,Democrat/Republican,An Independent,Democratic,Democrat/leans Democrat,d3 1-5 asked,Moderate,Yes,Male,Seventh-Day Adventist,Cell Phone sample, ,"No, no home telephone", ,201003,"Yes, covered by health insurance",Plan through your or your spouse's employer, , ,No,Yes,"1,5",Not applicable/Does not have vaginal intercourse/sex, , , , , ,FA,No, , , , ,No,Somewhat concerned, ,Yes
70000880,839,1.4278,IL,D,Non-Metro,North Central,East North Central,Rented,"Single, that is never married",Temporarily unemployed,Two,Two, , , , ,49, ,30-49,45-64,High school graduate (Grade 12 with diploma or GED certificate),"$15,000 but less than $25,000",White Non-Hispanic,Democrat/Republican,A Democrat, ,Democrat/leans Democrat,d3 5-1 asked,Moderate,Yes,Male,Nothing in particular,Cell Phone sample, ,"No, no home telephone", ,201003,"Yes, covered by health insurance",Medicaid/state-specific Medicaid plan, , ,No,Yes,"1,5",Every time,Yes,BCA,Yes,Yes,Yes,FABCED,No,No,No,No,No,No,Very concerned,Very concerned,Yes
70000881,839,1.2136,MO,C,Suburban (Metro),North Central,West North Central,Owned,Married,Temporarily unemployed,Two,Two, , , , ,59, ,50-64,45-64,Two year associate degree from a college or university,"$40,000 but less than $50,000",White Non-Hispanic,Democrat/Republican,An Independent,Neither/other,Independent/other,d3 5-1 asked,Somewhat conservative,No,Female,Christian (Just Christian),Cell Phone sample, ,"No, no home telephone", ,201003,"Yes, covered by health insurance",Plan through your or your spouse's employer, , ,No,Not applicable/Have not looked for information on birth control,"5,1",Never, , , , , ,AF,No, , , , ,No,Somewhat concerned, ,Yes
70000882,839,.7545,CA,A,Center City County (Metro),West,Pacific,Owned,Married,Full-time,Four,Two,None,Two,None,Yes,34, ,30-49,30-44,"Four year college or university degree/Bachelor.s degree (e.g., BS, BA, AB)","$50,000 but less than $75,000",White Non-Hispanic,Republican/Democrat,A Democrat, ,Democrat/leans Democrat,d3 1-5 asked,Somewhat liberal,Yes,Female,Nothing in particular,Cell Phone sample, ,"Yes, has a home telephone", ,201003,"Yes, covered by health insurance",Plan through your or your spouse's employer, , ,No,Yes,"1,5",About half the time,No,BCA,Yes,Yes,Yes,DAEBFC,No,No,No,No,No,No,Very concerned,Very concerned,Yes
70000883,839,1.1704,AZ,A,Suburban (Metro),West,Mountain,Owned,Married,Part-time,Two,Two, , , , ,46, ,30-49,45-64,"Four year college or university degree/Bachelor.s degree (e.g., BS, BA, AB)","$75,000 but less than $100,000",White Non-Hispanic,Democrat/Republican,A Democrat, ,Democrat/leans Democrat,d3 5-1 asked,Somewhat liberal,Yes,Female,Atheist,Cell Phone sample, ,"No, no home telephone", ,201003,"Yes, covered by health insurance",Plan through your or your spouse's employer, , ,No,Yes,"5,1",Every time,Yes,ACB,Yes,No,Yes,BFCAED,No,No,No,No,No,No,Very concerned,Very concerned,Yes
70000885,839,1.7544,MN,A,Suburban (Metro),North Central,West North Central,Owned,Married,Full-time,Four,Four, , , , ,88, ,65+,65+,High school graduate (Grade 12 with diploma or GED certificate),Refused,White Non-Hispanic,Democrat/Republican,A Republican, ,Republican/leans Republican,d3 1-5 asked,Moderate,Yes,Male,Protestant,Cell Phone sample, ,"Yes, has a home telephone", ,201003, , , , ,No,Not applicable/Have not looked for information on birth control,"1,5",Not applicable/Does not have vaginal intercourse/sex, , , , , ,AF,Yes, , , , ,Yes,Somewhat concerned, ,Yes
70000886,839,1.7736,CA,A,Non-Center City (Metro),West,Pacific,Owned,"Single, that is never married",Student,Five,Four,None,None,One,No,19, ,18-29,18-29,"Some college, no degree (includes community college)","$75,000 but less than $100,000",Black Non-Hispanic,Republican/Democrat,A Democrat, ,Democrat/leans Democrat,d3 1-5 asked,Very liberal,Yes,Female,Non-denominational or Independent Church,Cell Phone sample, ,"Yes, has a home telephone", ,201003,"Yes, covered by health insurance",Plan through your parents/mother/father, , ,No,Yes,"5,1",Almost every time,Yes,ABC,Yes,Yes,Yes,BCAFDE,No,No,No,No,No,No,Very concerned,Very concerned,Yes
70000887,839,.5502,NC,D,Non-Metro,South,South Atlantic,Owned,Divorced,Full-time,One,One, , , , ,56, ,50-64,45-64,"Four year college or university degree/Bachelor.s degree (e.g., BS, BA, AB)","$50,000 but less than $75,000",White Non-Hispanic,Republican/Democrat,A Democrat, ,Democrat/leans Democrat,d3 1-5 asked,Very liberal,Yes,Male,Presbyterian,Cell Phone sample, ,"No, no home telephone", ,201004,"Yes, covered by health insurance",Plan through your or your spouse's employer, , ,No,Yes,"5,1",Every time,Yes,BAC,Yes,Yes,No,ADCBEF,No,No,No,No,No,No,Very concerned,Very concerned,Yes
70000892,839,2.6154,PA,C,Non-Metro,North East,Mid Atlantic,Owned,Married,Full-time,Five,Five, , , , ,50, ,50-64,45-64,High school graduate (Grade 12 with diploma or GED certificate),"$200,000 to under $250,000",White Non-Hispanic,Republican/Democrat,A Republican, ,Republican/leans Republican,d3 1-5 asked,Very conservative,Yes,Male,Christian (Just Christian),Cell Phone sample, ,"No, no home telephone", ,201004,"Yes, covered by health insurance",Plan you purchased yourself either from an insurance company or a state or federal marketplace,Directly from an insurance company,Non-marketplace plan,No,Yes,"5,1",Not applicable/Does not have vaginal intercourse/sex, , , , , ,AF,Not applicable, , , , ,Not applicable,Not at all concerned, ,Yes
70000893,839,1.0683,PA,A,Suburban (Metro),North East,Mid Atlantic,Owned,Married,Homemaker,Five,Three,Two,None,None,Yes,45, ,30-49,45-64,"Four year college or university degree/Bachelor.s degree (e.g., BS, BA, AB)","$40,000 but less than $50,000",White Hispanic,Republican/Democrat,A Republican, ,Republican/leans Republican,d3 5-1 asked,Moderate,Yes,Female,Protestant,Cell Phone sample, ,"Yes, has a home telephone",Another Country,201004,"Yes, covered by health insurance",Plan through your or your spouse's employer, , ,No,Yes,"5,1",Never, , , , , ,FA,No, , , , ,No,Very concerned, ,Yes
70000894,839,2.7238,PA,B,Center City (Metro),North East,Mid Atlantic,Owned,"Single, that is never married",Student,Three,Three, , , , ,20, ,18-29,18-29,High school graduate (Grade 12 with diploma or GED certificate),"Less than $15,000",Mixed,Republican/Democrat,A Democrat, ,Democrat/leans Democrat,d3 5-1 asked,Very liberal,Yes,Female,Nothing in particular,Cell Phone sample, ,"No, no home telephone", ,201004,"No, not covered by health insurance", , , ,No,Yes,"1,5",Every time,Yes,CAB,Yes,No,Yes,ECBFAD,Yes,No,No,No,No,No,Very concerned,Somewhat concerned,Yes
70000896,839,.7944,PA,B,Center City (Metro),North East,Mid Atlantic,Owned,Married,Full-time,Three,Two,One,None,None,Yes,45, ,30-49,45-64,"Four year college or university degree/Bachelor.s degree (e.g., BS, BA, AB)","$75,000 but less than $100,000",White Non-Hispanic,Republican/Democrat,A Democrat, ,Democrat/leans Democrat,d3 5-1 asked,Moderate,Yes,Female,"Catholic, Roman Catholic",Cell Phone sample, ,"Yes, has a home telephone", ,201004,"Yes, covered by health insurance",Plan through your or your spouse's employer, , ,No,Yes,"1,5",About half the time,Yes,BAC,Yes,No,Yes,AEDCFB,Yes,No,No,No,Yes,No,Somewhat concerned,Somewhat concerned,Yes
70000898,839,.7171,NY,D,Non-Metro,North East,Mid Atlantic,Owned,Married,Full-time,Three,Two,None,None,One,Yes,33, ,30-49,30-44,"Some postgraduate or professional schooling, no postgraduate degree",Refused,White Non-Hispanic,Democrat/Republican,A Republican, ,Republican/leans Republican,d3 1-5 asked,Moderate,Yes,Female,Protestant,Cell Phone sample, ,"Yes, has a home telephone", ,201004,"No, not covered by health insurance", , , ,No,No,"1,5",About half the time,No,C,"Not shown, selected Not Applicable at previous item","Not shown, selected Not Applicable at previous item",Not applicable/I have not used birth control during the pandemic,AF,Not applicable, , , , ,Not applicable,Very concerned,Very concerned,Yes
70000900,839,1.3139,NE,D,No metro status,North Central,West North Central,Rented,Married,Retired,Two,Two, , , , ,77, ,65+,65+,High school graduate (Grade 12 with diploma or GED certificate),Refused,White Non-Hispanic,Democrat/Republican,Refused,Republican,Republican/leans Republican,d3 5-1 asked,Very conservative,Yes,Male,Protestant,Cell Phone sample, ,"Yes, has a home telephone", ,201004, , , , ,No,Not applicable/Have not looked for information on birth control,"5,1",Not applicable/Does not have vaginal intercourse/sex, , , , , ,AF,No, , , , ,Not applicable,Not at all concerned, ,Not applicable/Have never wanted or needed to discuss issues related to sex and relationships before
70000901,839,1.3023,NY,A,Non-Center City (Metro),North East,Mid Atlantic,Rented,Married,Full-time,Two,Two, , , , ,64, ,50-64,45-64,"Four year college or university degree/Bachelor.s degree (e.g., BS, BA, AB)","$75,000 but less than $100,000",White Non-Hispanic,Republican/Democrat,A Republican, ,Republican/leans Republican,d3 1-5 asked,Moderate,No,Female,"Catholic, Roman Catholic",Cell Phone sample, ,"No, no home telephone", ,201004,"No, not covered by health insurance", , , ,No,No,"5,1",Once in a while,No,ACB,No,No,No,BDACEF,No,No,No,No,No,No,Not very concerned,Not too concerned,No
70000902,839,.5939,IL,D,Non-Metro,North Central,East North Central,Owned,Married,Full-time,Two,Two, , , , ,59, ,50-64,45-64,"Postgraduate or professional degree, including master's, doctorate, medical or law degree (e.g., MA, MS, PhD, MD, JD)","$100,000 to under $150,000",White Non-Hispanic,Democrat/Republican,A Democrat, ,Democrat/leans Democrat,d3 5-1 asked,Somewhat liberal,Yes,Female,"Catholic, Roman Catholic",Cell Phone sample, ,"Yes, has a home telephone", ,201004,"Yes, covered by health insurance",Plan you purchased yourself either from an insurance company or a state or federal marketplace,From healthcare.gov/state-specific marketplace, ,No,No,"5,1",Almost every time,Yes,BCA,Yes,Yes,Yes,FDEBCA,No,No,No,No,No,No,Not very concerned,Not too concerned,Yes
70000903,839,.6493,IN,C,Non-Metro,North Central,East North Central,Rented,"Single, that is never married",Full-time,Two,Two, , , , ,33, ,30-49,30-44,"Some college, no degree (includes community college)","$30,000 but less than $40,000",White Non-Hispanic,Democrat/Republican,A Republican, ,Republican/leans Republican,d3 1-5 asked,Very conservative,Yes,Male,Protestant,Cell Phone sample, ,"No, no home telephone", ,201004,"Yes, covered by health insurance",Plan through your or your spouse's employer, , ,No,Yes,"1,5",Almost every time,Yes,CAB,Yes,Yes,Yes,DCAEBF,No,No,No,No,No,No,Not very concerned,Not too concerned,Yes
70000904,839,.7783,VA,C,Non-Metro,South,South Atlantic,Owned,"Single, living with a partner",Full-time,Five,Two,Two,One,None,Yes,36, ,30-49,30-44,High school graduate (Grade 12 with diploma or GED certificate),"$40,000 but less than $50,000",Unspecified Hispanic,Democrat/Republican,An Independent,Neither/other,Independent/other,d3 5-1 asked,Somewhat liberal,No,Male,"Catholic, Roman Catholic",Cell Phone sample, ,"Yes, has a home telephone",United States,201004,"Yes, covered by health insurance",Plan you purchased yourself either from an insurance company or a state or federal marketplace,Through an insurance agent or broker,Not sure,No,Yes,"5,1",Every time,Yes,BCA,Yes,No,Yes,BECDAF,No,No,No,No,No,No,Not very concerned,Not too concerned,No
70000906,839,.3533,IL,D,Non-Metro,North Central,East North Central,Owned,Widowed,Disabled/Handicapped,One,One, , , , ,62, ,50-64,45-64,"Some college, no degree (includes community college)","$40,000 but less than $50,000",White Non-Hispanic,Democrat/Republican,A Republican, ,Republican/leans Republican,d3 1-5 asked,Somewhat conservative,Yes,Male,Protestant,Cell Phone sample, ,"Yes, has a home telephone", ,201004,"Yes, covered by health insurance",Medicaid/state-specific Medicaid plan, , ,No,No,"1,5",Not applicable/Does not have vaginal intercourse/sex, , , , , ,FA,No, , , , ,No,Not at all concerned, ,No
70000907,839,1.3321,MO,B,Center City County (Metro),North Central,West North Central,Owned,Married,Temporarily unemployed,Six or more,Five,Two,None,None,Yes,49, ,30-49,45-64,High school graduate (Grade 12 with diploma or GED certificate),"$150,000 to under $200,000",White Non-Hispanic,Democrat/Republican,An Independent,Democratic,Democrat/leans Democrat,d3 5-1 asked,Moderate,Yes,Female,Nothing in particular,Cell Phone sample, ,"Yes, has a home telephone", ,201004,"No, not covered by health insurance", , , ,No,Yes,"5,1",Never, , , , , ,FA,No, , , , ,No,Very concerned, ,Yes
70000908,839,.871,MT,D,No metro status,West,Mountain,Rented,Married,Full-time,Two,Two, , , , ,30, ,30-49,30-44,"Some college, no degree (includes community college)","$30,000 but less than $40,000",White Non-Hispanic,Democrat/Republican,A Republican, ,Republican/leans Republican,d3 1-5 asked,Moderate,No,Male,Christian (Just Christian),Cell Phone sample, ,"No, no home telephone", ,201004,"Yes, covered by health insurance",Plan through your or your spouse's employer, , ,No,Yes,"1,5",Almost every time,Yes,ABC,Yes,Yes,Yes,DCAEBF,Yes,No,No,No,No,No,Not very concerned,Not too concerned,Yes
70000910,839,1.1717,FL,B,Center City (Metro),South,South Atlantic,Owned,Married,Full-time,Four,Two,None,Two,None,Yes,36, ,30-49,30-44,"Four year college or university degree/Bachelor.s degree (e.g., BS, BA, AB)","$50,000 but less than $75,000",White Non-Hispanic,Democrat/Republican,An Independent,Democratic,Democrat/leans Democrat,d3 1-5 asked,Moderate,Yes,Female,Nothing in particular,Cell Phone sample, ,"No, no home telephone", ,201004,"Yes, covered by health insurance",Plan through your or your spouse's employer, , ,No,Yes,"5,1",Every time,Yes,BCA,Yes,Yes,Yes,CEBFAD,No,No,No,No,No,No,Somewhat concerned,Not at all concerned,Yes
70000911,839,.9186,CA,A,Center City (Metro),West,Pacific,Owned,Married,Full-time,Two,Two, , , , ,40, ,30-49,30-44,"Some college, no degree (includes community college)","$50,000 but less than $75,000",White Hispanic,Democrat/Republican,An Independent,Democratic,Democrat/leans Democrat,d3 1-5 asked,Moderate,Yes,Female,"Catholic, Roman Catholic",Cell Phone sample, ,"No, no home telephone",United States,201004,"Yes, covered by health insurance",Plan you purchased yourself either from an insurance company or a state or federal marketplace,Directly from an insurance company,Marketplace plan,No,Yes,"1,5",Every time,No,CBA,Yes,No,No,ECBFDA,Not applicable,No,No,No,No,No,Very concerned,Somewhat concerned,Yes
